Time_s,Signal,Primary,Secondary,Amplitude,TrueFreq_Primary_Hz,TrueFreq_Secondary_Hz
7.06,-0.303814150658928,-0.746927811773287,0.44311366111436,0.931834551411331,0.8,5
7.07,-0.397003260801299,-0.773900563205268,0.376897302403969,0.931741372615207,0.8,5
7.08,-0.525108631320258,-0.798913168384466,0.273804537064208,0.931648203136497,0.8,5
7.09,-0.67796967162006,-0.821902841357433,0.143933169737373,0.93155504297427,0.8,5
7.1,-0.842811918338233,-0.842811918338232,-9.14299130402275e-16,0.931461892127592,0.8,5
7.11,-1.0054923883157,-0.861588002333815,-0.143904385981886,0.931368750595534,0.8,5
7.12,-1.15187913158826,-0.878184094437438,-0.273695037150827,0.931275618377163,0.8,5
7.13,-1.26922994331153,-0.892558711461053,-0.376671231850475,0.931182495471548,0.8,5
7.14,-1.34743530155637,-0.904675989612339,-0.442759311944035,0.931089381877758,0.8,5
7.15,-1.38000391275473,-0.9145057739573,-0.465498138797431,0.930996277594862,0.8,5
7.16,-1.36469446238151,-0.922023693445265,-0.442670768936244,0.930903182621929,0.8,5
7.17,-1.30373181479712,-0.927211221309705,-0.376520593487418,0.930810096958027,0.8,5
7.18,-1.20358659007901,-0.930055720695219,-0.273530869383794,0.930717020602227,0.8,5
7.19,-1.07433978390863,-0.930550475398396,-0.14378930851023,0.930623953553596,0.8,5
7.2,-0.928694705647891,-0.928694705647886,-4.10245805902648e-15,0.930530895811206,0.8,5
7.21,-0.780733015362705,-0.924493568886819,0.143760553524115,0.930437847374124,0.8,5
7.22,-0.644536666642988,-0.917958145558574,0.273421478915586,0.930344808241421,0.8,5
7.23,-0.53281066104335,-0.909105409934832,0.376294748891483,0.930251778412166,0.8,5
7.24,-0.455641412124586,-0.897958186062557,0.442316773937971,0.930158757885428,0.8,5
7.25,-0.419512215614036,-0.884545088944176,0.465032873330139,0.930065746660278,0.8,5
7.26,-0.426672131673528,-0.868900451102462,0.442228319428933,0.929972744735786,0.8,5
7.27,-0.474919973627055,-0.85106423471854,0.376144261091485,0.929879752111021,0.8,5
7.28,-0.557824454333575,-0.831081929567836,0.273257475234261,0.929786768785054,0.8,5
7.29,-0.665358845942146,-0.809004437014566,0.14364559107242,0.929693794756954,0.8,5
7.3,-0.784887940360621,-0.78488794036063,9.10918766254711e-15,0.929600830025793,0.8,5
7.31,-0.902410626705965,-0.758793761879044,-0.143616864826921,0.929507874590639,0.8,5
7.32,-1.00393640099762,-0.730788206895764,-0.273148194101858,0.929414928450565,0.8,5
7.33,-1.07686103754349,-0.700942395316224,-0.375918642227263,0.929321991604639,0.8,5
7.34,-1.11120675927347,-0.669332081024752,-0.441874678248717,0.929229064051934,0.8,5
7.35,-1.10060553251108,-0.636037459615319,-0.46456807289576,0.929136145791519,0.8,5
7.36,-1.04292927709173,-0.60114296494175,-0.441786312149975,0.929043236822466,0.8,5
7.37,-0.940505359843216,-0.564737055003364,-0.375768304839852,0.928950337143845,0.8,5
7.38,-0.799896342051353,-0.526911987709116,-0.272984354342237,0.928857446754728,0.8,5
7.39,-0.631265604368797,-0.487763587088596,-0.1435020172802,0.928764565654185,0.8,5
7.4,-0.447391000542303,-0.447391000542302,-9.08686194264715e-16,0.928671693841287,0.8,5
7.41,-0.26242312799954,-0.405896447746132,0.143473319746591,0.928578831315107,0.8,5
7.42,-0.0905097794096961,-0.363384961846032,0.272875182436335,0.928485978074715,0.8,5
7.43,0.0555787878837289,-0.319964123597987,0.375542911481716,0.928393134119182,0.8,5
7.44,0.165689235307841,-0.275743789126342,0.441433024434183,0.928300299447581,0.8,5
7.45,0.233267925040188,-0.230835811989304,0.464103737029492,0.928207474058983,0.8,5
7.46,0.255990986402546,-0.185353760254824,0.44134474665737,0.92811465795246,0.8,5
7.47,0.235980095054054,-0.139412629302501,0.375392724356555,0.928021851127083,0.8,5
7.48,0.17958295535683,-0.093128551077749,0.272711506434579,0.927929053581925,0.8,5
7.49,0.0967400864567548,-0.0466185005332676,0.143358586990022,0.927836265316058,0.8,5
7.5,4.54520661910203e-15,-1.36338970915448e-15,5.90859632825651e-15,0.927743486328553,0.8,5
7.51,-0.0967207403741277,0.046609177765466,-0.143329918139594,0.927650716618483,0.8,5
7.52,-0.179511136539423,0.093091307106606,-0.272602443646029,0.92755795618492,0.8,5
7.53,-0.235838549464948,0.139329006814172,-0.37516755627912,0.927465205026937,0.8,5
7.54,-0.255786275508698,0.185205536544007,-0.440991812052706,0.927372463143605,0.8,5
7.55,-0.233034773710245,0.230605091556755,-0.463639865266999,0.927279730533999,0.8,5
7.56,-0.165490527474013,0.275413095035532,-0.440903622509545,0.927187007197189,0.8,5
7.57,-0.0555010320224965,0.31951648724351,-0.375017519266006,0.92709429313225,0.8,5
7.58,0.0903650795533935,0.362804010791855,-0.272438931238461,0.927001588338254,0.8,5
7.59,0.261951191239634,0.405166491298078,-0.143215300058443,0.926908892814274,0.8,5
7.6,0.446497112727001,0.446497112726999,2.27233972666383e-15,0.926816206559382,0.8,5
7.61,0.629878346582282,0.486691686719743,0.143186659862539,0.926723529572653,0.8,5
7.62,0.797978892690027,0.525648915231859,0.272329977458168,0.926630861853159,0.8,5
7.63,0.938063222062475,0.563270645818371,0.374792576244104,0.926538203399973,0.8,5
7.64,1.04001315958558,0.599462118922496,0.440551040663081,0.92644555421217,0.8,5
7.65,1.09730866368943,0.634132206545021,0.463176457144411,0.926352914288822,0.8,5
7.66,1.10765658095858,0.667193641693202,0.440462939265382,0.926260283629003,0.8,5
7.67,1.07320592722448,0.698563238031452,0.374642689193023,0.926167662231788,0.8,5
7.68,1.00032872766232,0.728162099181019,0.272166628481298,0.926075050096248,0.8,5
7.69,0.898987973484196,0.755915817142032,0.143072156342164,0.92598244722146,0.8,5
7.7,0.781754659338939,0.781754659338937,2.7207582015063e-15,0.925889853606495,0.8,5
7.71,0.662570199046988,0.805613743819131,-0.143043544772143,0.92579726925043,0.8,5
7.72,0.555375418564318,0.827433202164635,-0.272057783600317,0.925704694152337,0.8,5
7.73,0.472740358706065,0.847158329707768,-0.374417971001703,0.925612128311291,0.8,5
7.74,0.424629012849462,0.864739722673992,-0.44011070982453,0.925519571726366,0.8,5
7.75,0.417419889709737,0.880133401908055,-0.462713512198318,0.925427024396637,0.8,5
7.76,0.453278226389488,0.893300922873683,-0.440022696484196,0.925334486321178,0.8,5
7.77,0.529941237888928,0.904209471651673,-0.374268233762745,0.925241957499064,0.8,5
7.78,0.640937348805944,0.912831946696718,-0.271894597890774,0.92514943792937,0.8,5
7.79,0.776217870451282,0.919147026149347,-0.142929155698065,0.92505692761117,0.8,5
7.8,0.923139220535773,0.923139220535781,-7.70387719532277e-15,0.924964426543539,0.8,5
7.81,1.06769948345089,0.924798910725579,0.142900572725316,0.924871934725553,0.8,5
7.82,1.19590823285439,0.924122371054108,0.271785861800284,0.924779452156286,0.8,5
7.83,1.29515551773172,0.921111777554419,0.374043740177296,0.924686978834813,0.8,5
7.84,1.35544602037743,0.915775201280702,0.439670819096726,0.924594514760211,0.8,5
7.85,1.37037761670895,0.908126586743174,0.462251029965777,0.924502059931553,0.8,5
7.86,1.33776860923759,0.898185715511851,0.439582893725739,0.924409614347916,0.8,5
7.87,1.25987230768482,0.885978155084081,0.37389415260074,0.924317178008375,0.8,5
7.88,1.14315803234284,0.871535193147962,0.271622839194882,0.924224750912006,0.8,5
7.89,0.99768005539372,0.854893757410598,0.142786297983122,0.924132333057885,0.8,5
7.9,0.83609632119657,0.836096321196571,-4.54364902764413e-16,0.924039924445087,0.8,5
7.91,0.672433051478861,0.815190795057922,-0.142757743579062,0.923947525072688,0.8,5
7.92,0.520716192886109,0.792230404672234,-0.271514211786124,0.923855134939764,0.8,5
7.93,0.393603671943264,0.767273555339933,-0.373669883396669,0.923762754045392,0.8,5
7.94,0.301152315386015,0.740383683425796,-0.439231368039781,0.923670382388647,0.8,5
7.95,0.24984008513815,0.711629095122454,-0.461789009984303,0.923578019968606,0.8,5
7.96,0.241939262395501,0.681082792945717,-0.439143530550216,0.923485666784346,0.8,5
7.97,0.275301845069512,0.64882229040243,-0.373520445332918,0.923393322834942,0.8,5
7.98,0.343578063179499,0.61492941530134,-0.271351352121841,0.923300988119471,0.8,5
7.99,0.43684651915149,0.579490102205991,-0.142643583054501,0.92320866263701,0.8,5
8,0.542594174556171,0.542594174556176,-4.52196591537197e-15,0.923116346386636,0.8,5
8.01,0.646950174200757,0.504335117010194,0.142615057190563,0.923024039367425,0.8,5
8.02,0.736052671871209,0.464809838585011,0.271242833286199,0.922931741578455,0.8,5
8.03,0.797414827480335,0.424118427194394,0.373296400285941,0.922839453018802,0.8,5
8.04,0.821156252420927,0.382363896206686,0.438792356214241,0.922747173687543,0.8,5
8.05,0.80097937545597,0.339651923664092,0.461327451791878,0.922654903583757,0.8,5
8.06,0.734795191341764,0.296090584823508,0.438704606518256,0.922562642706519,0.8,5
8.07,0.624937190281428,0.251790078695863,0.373147111585565,0.922470391054908,0.8,5
8.08,0.477942585676067,0.206862449275881,0.271080136400185,0.922378148628,0.8,5
8.09,0.30392231293695,0.161421302167475,0.142501010769474,0.922285915424875,0.8,5
8.1,0.115581517321369,0.115581517321359,9.48834950045534e-15,0.922193691444608,0.8,5
8.11,-0.0730135548057589,0.0694589586113738,-0.142472513417133,0.922101476686278,0.8,5
8.12,-0.247801545045538,0.0231701809836122,-0.270971726029151,0.922009271148963,0.8,5
8.13,-0.396091154553031,-0.0231678640813645,-0.372923290471667,0.921917074831741,0.8,5
8.14,-0.507791907230217,-0.0694381240491281,-0.438353783181089,0.92182488773369,0.8,5
8.15,-0.576390095934921,-0.115523741007977,-0.460866354926944,0.921732709853887,0.8,5
8.16,-0.599574467985888,-0.161308346794948,-0.438266121190939,0.921640541191412,0.8,5
8.17,-0.579450507811049,-0.206676356825694,-0.372774150985355,0.921548381745342,0.8,5
8.18,-0.522322453645141,-0.251513261886452,-0.270809191758688,0.921456231514756,0.8,5
8.19,-0.438064498136867,-0.295705917151396,-0.142358580985471,0.921364090498732,0.8,5
8.2,-0.339142827696039,-0.339142827696024,-1.44448007656505e-14,0.921271958696349,0.8,5
8.21,-0.239384317669756,-0.381714429786009,0.142330112116253,0.921179836106685,0.8,5
8.22,-0.152612477488046,-0.423313367231875,0.27070088974383,0.92108772272882,0.8,5
8.23,-0.0912842085319246,-0.463834762112616,0.372550553580691,0.920995618561832,0.8,5
8.24,-0.0652608306835795,-0.503176479185333,0.437915648501753,0.920903523604801,0.8,5
8.25,-0.0808336643860533,-0.541239383314456,0.460405718928402,0.920811437856805,0.8,5
8.26,-0.140099515141936,-0.57792758927172,0.437828074129784,0.920719361316923,0.8,5
8.27,-0.240747140118047,-0.613148703277381,0.372401563159334,0.920627293984234,0.8,5
8.28,-0.376275537747864,-0.64681405567427,0.270538517926406,0.920535235857819,0.8,5
8.29,-0.536622630588784,-0.678838924148819,0.142216293560035,0.920443186936756,0.8,5
8.3,-0.709142746937005,-0.709142746936998,-6.76661827598126e-15,0.920351147220125,0.8,5
8.31,-0.879837178624243,-0.737649325478771,-0.142187853145472,0.920259116707005,0.8,5
8.32,-1.03471734017066,-0.764287016011234,-0.270430324159421,0.920167095396477,0.8,5
8.33,-1.16116709885904,-0.788988909618729,-0.372178189240308,0.920075083287619,0.8,5
8.34,-1.24917095202555,-0.811693000287446,-0.437477951738107,0.919983080379512,0.8,5
8.35,-1.29228788387812,-0.832342340542497,-0.459945543335618,0.919891086671236,0.8,5
8.36,-1.28827564917348,-0.850885184276744,-0.43739046489674,0.919799102161871,0.8,5
8.37,-1.23930446414813,-0.867275116413238,-0.372029347734893,0.919707126850497,0.8,5
8.38,-1.151739283709,-0.881471169076359,-0.270268114632643,0.919615160736195,0.8,5
8.39,-1.03551207233191,-0.89343792398098,-0.14207414835093,0.919523203818044,0.8,5
8.4,-0.903145600783703,-0.903145600783705,1.80384211227747e-15,0.919431256095125,0.8,5
8.41,-0.768524394813363,-0.91057013117592,0.142045736362557,0.919339317566518,0.8,5
8.42,-0.645533189528925,-0.915693218534284,0.270160029005359,0.919247388231305,0.8,5
8.43,-0.546696185902791,-0.918502382980937,0.371806197078146,0.919155468088566,0.8,5
8.44,-0.481950299290035,-0.918990991742484,0.437040692452448,0.919063557137381,0.8,5
8.45,-0.457672447045637,-0.917158274734053,0.459485827688416,0.918971655376832,0.8,5
8.46,-0.476056032277794,-0.913009325331983,0.436953293054189,0.918879762805999,0.8,5
8.47,-0.534897581996334,-0.906555086336179,0.371657504339845,0.918787879423964,0.8,5
8.48,-0.627814339553492,-0.89781232116053,0.269997981607038,0.918696005229808,0.8,5
8.49,-0.744871425111151,-0.886803570327135,0.141932145215985,0.918604140222612,0.8,5
8.5,-0.873557093377151,-0.873557093377154,3.14902022007684e-15,0.918512284401457,0.8,5
8.51,-1.0000105579733,-0.85810679634791,-0.141903761625389,0.918420437765426,0.8,5
8.52,-1.11038214901369,-0.840492145002344,-0.269890004011349,0.918328600313598,0.8,5
8.53,-1.19219264075503,-0.820758064032814,-0.371434576722211,0.918236772045057,0.8,5
8.54,-1.23555869270416,-0.798954822496636,-0.436603870207527,0.918144952958883,0.8,5
8.55,-1.2341644773026,-0.775137905775521,-0.459026571527079,0.918053143054159,0.8,5
8.56,-1.18588443254996,-0.749367874384985,-0.436516558164976,0.917961342329966,0.8,5
8.57,-1.09299624259532,-0.721710209992986,-0.371286032602333,0.917869550785387,0.8,5
8.58,-0.961963267618747,-0.692235149039309,-0.269728118579438,0.917777768419503,0.8,5
8.59,-0.802807788391613,-0.661017504378417,-0.141790284013197,0.917685995231397,0.8,5
8.6,-0.628136475398625,-0.628136475398617,-8.09198358101755e-15,0.917594231220151,0.8,5
8.61,-0.451913518307554,-0.593675447099549,0.141761928791995,0.917502476384847,0.8,5
8.62,-0.288101529730223,-0.55772177863761,0.269620248907387,0.917410730724568,0.8,5
8.63,-0.149303254074729,-0.520366581875628,0.371063327800899,0.917318994238396,0.8,5
8.64,-0.0455370059314585,-0.481704490497962,0.436167484566503,0.917227266925415,0.8,5
8.65,0.0167343541160289,-0.441833420276324,0.458567774392353,0.917135548784706,0.8,5
8.66,0.0352259386989522,-0.400854321093405,0.436080259792357,0.917043839815352,0.8,5
8.67,0.0120440107984274,-0.358870921352457,0.370914932150884,0.916952140016437,0.8,5
8.68,-0.0465309401398748,-0.315989465419853,0.269458525279978,0.916860449387043,0.8,5
8.69,-0.130669880164544,-0.272318444765248,0.141648564600704,0.916768767926254,0.8,5
8.7,-0.227968323479622,-0.227968323479609,-1.30284672429127e-14,0.916677095633152,0.8,5
8.71,-0.32467149658629,-0.183051258865723,-0.141620237720567,0.916585432506822,0.8,5
8.72,-0.407031581231307,-0.137680817807633,-0.269350763423674,0.916493778546345,0.8,5
8.73,-0.462664139579476,-0.0919716896365457,-0.370692449942931,0.916402133750807,0.8,5
8.74,-0.481770931311969,-0.0460393962189674,-0.435731535093001,0.91631049811929,0.8,5
8.75,-0.45810943582544,-1.57086231187991e-15,-0.458109435825439,0.916218871650878,0.8,5
8.76,-0.389614208239587,0.046030189260447,-0.435644397500034,0.916127254344654,0.8,5
8.77,-0.278609294296957,0.0919349083174422,-0.370544202614399,0.916035646199703,0.8,5
8.78,-0.13159096734453,0.137598234094537,-0.269189201439066,0.915944047215109,0.8,5
8.79,0.041397889582656,0.18290487641942,-0.141506986836764,0.915852457389955,0.8,5
8.8,0.227740469102324,0.227740469102316,8.07921681654138e-15,0.915760876723326,0.8,5
8.81,0.413470546891765,0.271991858622403,0.141478688269363,0.915669305214305,0.8,5
8.82,0.584628936984224,0.315547389693476,0.269081547290748,0.915577742861978,0.8,5
8.83,0.728619129765622,0.358297186988178,0.370321942777443,0.915486189665427,0.8,5
8.84,0.835429453661049,0.400133432309979,0.435296021351071,0.915394645623739,0.8,5
8.85,0.898602191881791,0.440950636513792,0.457651555367999,0.915303110735998,0.8,5
8.86,0.915854876341489,0.480645905489336,0.435208970852153,0.915211585001287,0.8,5
8.87,0.889293043158811,0.51911919953668,0.370173843622131,0.915120068418692,0.8,5
8.88,0.825193732267432,0.556273585480075,0.268920146787357,0.915028560987298,0.8,5
8.89,0.733381031464726,0.59201548088488,0.141365550579846,0.91493706270619,0.8,5
8.9,0.62625488976206,0.626254889762063,-3.13984692797537e-15,0.914845573574452,0.8,5
8.91,0.517568348870016,0.658905629166875,-0.141337280296859,0.91475409359117,0.8,5
8.92,0.421072945881594,0.689885546120985,-0.268812600239391,0.914662622755429,0.8,5
8.93,0.349164918378269,0.719116724312199,-0.369951805933929,0.914571161066314,0.8,5
8.94,0.311664737146462,0.746525680051659,-0.434860942905197,0.914479708522911,0.8,5
8.95,0.314849414433642,0.772043546995794,-0.457194132562152,0.914388265124305,0.8,5
8.96,0.360832269755279,0.795606249168542,-0.434773979413263,0.914296830869581,0.8,5
8.97,0.447350807045605,0.817154661849359,-0.369803854803754,0.914205405757826,0.8,5
8.98,0.56798339886703,0.836634759922868,-0.268651361055838,0.914113989788125,0.8,5
8.99,0.712773497629579,0.85399775331807,-0.141224255688491,0.914022582959564,0.8,5
9,0.869200209197552,0.869200209197554,-1.78965722967966e-15,0.913931185271228,0.8,5
9.01,1.02340017425239,0.882204160590747,0.141196013661647,0.913839796722205,0.8,5
9.02,1.16152112320015,0.892977201199493,0.268543922000657,0.913748417311579,0.8,5
9.03,1.27107460518155,0.901492566139293,0.369582039042252,0.913657047038438,0.8,5
9.04,1.34215549773538,0.907729198415064,0.434426299320311,0.913565685901867,0.8,5
9.05,1.36840896791684,0.911671800966363,0.456737166950476,0.913474333900953,0.8,5
9.06,1.3476502969019,0.913310874153504,0.434339422748397,0.913382991034782,0.8,5
9.07,1.28207697438207,0.912642738592807,0.369434235789262,0.913291657302441,0.8,5
9.08,1.17805238726191,0.909669543286202,0.268382843975703,0.913200332703017,0.8,5
9.09,1.04548236104904,0.904399259027637,0.141083102021404,0.913109017235596,0.8,5
9.1,0.896845657105848,0.896845657105841,6.70931044358969e-15,0.913017710899266,0.8,5
9.11,0.745973385137758,0.887028273360219,-0.141054888222461,0.912926413693112,0.8,5
9.12,0.606696845377674,0.874972357683562,-0.268275512305888,0.912835125616223,0.8,5
9.13,0.491496167369414,0.860708809102074,-0.36921264173266,0.912743846667685,0.8,5
9.14,0.410282006437755,0.844274096599508,-0.433992090161753,0.912652576846585,0.8,5
9.15,0.36942950781233,0.825710165888335,-0.456280658076006,0.912561316152011,0.8,5
9.16,0.371159031943172,0.805064332366161,-0.433905300422989,0.91247006458305,0.8,5
9.17,0.413324174321546,0.782389160530582,-0.369064986209036,0.91237882213879,0.8,5
9.18,0.489627734881298,0.757742330159732,-0.268114595278434,0.912287588818319,0.8,5
9.19,0.590244400161779,0.73118648959921,-0.14094208943743,0.912196364620723,0.8,5
9.2,0.702789096528494,0.70278909652848,1.43044600491287e-14,0.91210514954509,0.8,5
9.21,0.813536150449755,0.672622246611556,0.140913903838199,0.91201394359051,0.8,5
9.22,0.908769861353667,0.640762490467035,0.268007370886633,0.911922746756068,0.8,5
9.23,0.976134253058012,0.607290639422286,0.368843613635726,0.911831559040854,0.8,5
9.24,1.00584987553989,0.572291560544567,0.433558314995321,0.911740380443956,0.8,5
9.25,0.991678566951212,0.535853961468982,0.455824605482231,0.911649210964462,0.8,5
9.26,0.931541777571671,0.498070165568752,0.433471612002919,0.911558050601459,0.8,5
9.27,0.827731983731529,0.459035878037701,0.368696105693828,0.911466899354038,0.8,5
9.28,0.686696558173347,0.418849943477564,0.267846614695783,0.911375757221285,0.8,5
9.29,0.518415313399604,0.37761409560407,0.140801217795533,0.91128462420229,0.8,5
9.3,0.33543269970569,0.335432699705699,-9.37855380994476e-15,0.911193500296141,0.8,5
9.31,0.151639428139119,0.292412488506947,-0.140773060367829,0.911102385501927,0.8,5
9.32,-0.0190772053701291,0.248662292104642,-0.267739497474771,0.911011279818736,0.8,5
9.33,-0.164182191721783,0.204292762660652,-0.368474954382435,0.910920183245659,0.8,5
9.34,-0.273708878839826,0.159416094547414,-0.43312497338724,0.910829095781784,0.8,5
9.35,-0.341223268059126,0.114145740653973,-0.4553690087131,0.910738017426199,0.8,5
9.36,-0.36444223148448,0.0685961255700163,-0.433038357054496,0.910646948177995,0.8,5
9.37,-0.345445237501899,0.0228823563728411,-0.368327593874741,0.91055588803626,0.8,5
9.38,-0.290458970211362,-0.022880068251615,-0.267578901959747,0.910464837000084,0.8,5
9.39,-0.209236036773749,-0.068575549818859,-0.14066048695489,0.910373795068557,0.8,5
9.4,-0.114088682049479,-0.114088682049483,4.46248016881055e-15,0.910282762240767,0.8,5
9.41,-0.018672184658529,-0.159304542329059,0.14063235767053,0.910191738515805,0.8,5
9.42,0.0633629099144214,-0.204108981888007,0.267471891802429,0.91010072389276,0.8,5
9.43,0.119717749635266,-0.248388913968864,0.36810666360413,0.910009718370723,0.8,5
9.44,0.140659465650767,-0.292032599253401,0.432692064904168,0.909918721948783,0.8,5
9.45,0.119983939483688,-0.334929927829327,0.454913867313015,0.90982773462603,0.8,5
9.46,0.0556328381596158,-0.376972696984843,0.432605535144459,0.909736756401554,0.8,5
9.47,-0.0500954337472211,-0.418054884130514,0.367959450383293,0.909645787274446,0.8,5
9.48,-0.190761457357123,-0.45807291415978,0.267311456802657,0.909554827243796,0.8,5
9.49,-0.35640602379936,-0.496925920574106,0.140519896774746,0.909463876308695,0.8,5
9.5,-0.534515999714354,-0.534515999714355,4.43775608657482e-16,0.909372934468231,0.8,5
9.51,-0.711240253063297,-0.570748457457696,-0.140491795605601,0.909282001721498,0.8,5
9.52,-0.872736601360352,-0.605532047758351,-0.267204553602001,0.909191078067584,0.8,5
9.53,-1.00651794336384,-0.638779202431323,-0.367738740932519,0.909100163505581,0.8,5
9.54,-1.10266584071373,-0.670406251600524,-0.432259589113206,0.90900925803458,0.8,5
9.55,-1.15479281508307,-0.70033363425623,-0.454459180826836,0.908918361653671,0.8,5
9.56,-1.16065924423212,-0.728486098392119,-0.43217314584,0.908827474361946,0.8,5
9.57,-1.12238456506973,-0.754792890218407,-0.367591674851327,0.908736596158496,0.8,5
9.58,-1.04623221093238,-0.77918793197533,-0.267044278957046,0.908645727042412,0.8,5
9.59,-0.941989435014665,-0.801609987900155,-0.14037944711451,0.908554867012785,0.8,5
9.6,-0.822002817930894,-0.822002817930888,-5.34022823721163e-15,0.908464016068706,0.8,5
9.61,-0.699963944728379,-0.840315318760858,0.140351374032479,0.908373174209268,0.8,5
9.62,-0.589564169284291,-0.856501651890461,0.26693748260617,0.908282341433561,0.8,5
9.63,-0.503150172355506,-0.870521358355201,0.367371185999695,0.908191517740679,0.8,5
9.64,-0.450511914261095,-0.882339459842955,0.43182754558186,0.908100703129711,0.8,5
9.65,-0.437921597147822,-0.891926545947696,0.454004948799875,0.90800989759975,0.8,5
9.66,-0.467517658633416,-0.89925884734214,0.431741188708724,0.907919101149888,0.8,5
9.67,-0.537094027776171,-0.904318294687252,0.367224266911081,0.907828313779217,0.8,5
9.68,-0.640315194976966,-0.907092563132702,0.266777368155736,0.90773753548683,0.8,5
9.69,-0.767335964465,-0.907575102298733,0.140239137833733,0.907646766271817,0.8,5
9.7,-0.905765151666634,-0.905765151666618,-1.55674006861404e-14,0.907556006133273,0.8,5
9.71,-1.04187883415253,-0.901667741341762,-0.140211092810767,0.907465255070288,0.8,5
9.72,-1.16196435673825,-0.895293678190424,-0.266670678547822,0.907374513081956,0.8,5
9.73,-1.25366351582609,-0.886659517388023,-0.367003998438072,0.907283780167369,0.8,5
9.74,-1.30718345333189,-0.875787519453794,-0.431395933878096,0.90719305632562,0.8,5
9.75,-1.31625676366114,-0.862705592883238,-0.453551170777901,0.907102341555802,0.8,5
9.76,-1.27875688584479,-0.84744722252612,-0.431309663318672,0.907011635857007,0.8,5
9.77,-1.19690861008892,-0.830051383893799,-0.366857226195117,0.906920939228328,0.8,5
9.78,-1.07707316774696,-0.810562443615143,-0.266510724131817,0.906830251668859,0.8,5
9.79,-0.929129015087288,-0.789030046295207,-0.140098968792081,0.906739573177692,0.8,5
9.8,-0.765508988065212,-0.765508988065222,1.066472888931e-14,0.906648903753921,0.8,5
9.81,-0.599988125345763,-0.740059077145898,0.140070951800135,0.906558243396639,0.8,5
9.82,-0.446340840618675,-0.71274498177885,0.266404141160176,0.906467592104939,0.8,5
9.83,-0.316998888032317,-0.683636065912796,0.366637177880478,0.906376949877916,0.8,5
9.84,-0.221841459491689,-0.652806213061992,0.430964753570303,0.906286316714662,0.8,5
9.85,-0.16723579247701,-0.620333638784146,0.453097846307135,0.906195692614271,0.8,5
9.86,-0.155422123015475,-0.586300692253794,0.43087856923832,0.906105077575837,0.8,5
9.87,-0.184303095098071,-0.550793647434466,0.366490552336395,0.906014471598454,0.8,5
9.88,-0.24765813776063,-0.513902484379252,0.266244346618623,0.905923874681215,0.8,5
9.89,-0.335761721364569,-0.475720661214003,0.139958939849434,0.905833286823215,0.8,5
9.9,-0.436344877381187,-0.436344877381181,-5.77184198319287e-15,0.905742708023549,0.8,5
9.91,-0.53580577960436,-0.395874828743893,-0.139930950860467,0.905652138281309,0.8,5
9.92,-0.620550825347165,-0.354412955170472,-0.266137870176693,0.90556157759559,0.8,5
9.93,-0.678334905198669,-0.312064181238576,-0.366270723960093,0.905471025965488,0.8,5
9.94,-0.699469654942476,-0.268935650715178,-0.430534004227298,0.905380483390095,0.8,5
9.95,-0.677781430418525,-0.225136455484271,-0.452644974934254,0.905289949868508,0.8,5
9.96,-0.611225265644812,-0.180777359608247,-0.430447906036564,0.90519942539982,0.8,5
9.97,-0.502094764188933,-0.135970519220661,-0.366124244968272,0.905108909983126,0.8,5
9.98,-0.356807434308784,-0.0908291989589659,-0.265978235349818,0.905018403617522,0.8,5
9.99,-0.185286536519733,-0.0454674856539944,-0.139819050865738,0.904927906302101,0.8,5
10,-8.84244690833095e-16,-1.77296999639439e-15,8.88725305561294e-16,0.90483741803596,0.8,5
10.01,0.185249482917911,0.0454583930661492,0.139791089851762,0.904746938818192,0.8,5
10.02,0.356664739875848,0.090792874544746,0.265871865331102,0.904656468647894,0.8,5
10.03,0.501793597689387,0.135888961378924,0.365904636310462,0.904566007524161,0.8,5
10.04,0.610736480972237,0.180632795553895,0.430103685418341,0.904475555446088,0.8,5
10.05,0.677103987765895,0.22491143155951,0.452192556206385,0.90438511241277,0.8,5
10.06,0.698630794773314,0.268613121490555,0.430017673282759,0.904294678423304,0.8,5
10.07,0.677385900789492,0.311627597065069,0.365758303724423,0.904204253476784,0.8,5
10.08,0.619558737908201,0.35384634784893,0.265712390059271,0.904113837572307,0.8,5
10.09,0.534842196685861,0.395162894984756,0.139679301701105,0.904023430708969,0.8,5
10.1,0.435473059734672,0.435473059734668,3.98463578627791e-15,0.903933032885864,0.8,5
10.11,0.335023857525391,0.474675226159548,-0.139651368634157,0.90384264410209,0.8,5
10.12,0.247064470915159,0.512670597272578,-0.265606126357419,0.903752264356742,0.8,5
10.13,0.183824529455744,0.549363444021257,-0.365538914565513,0.903661893648917,0.8,5
10.14,0.154987549757518,0.584661346470617,-0.429673796713098,0.903571531977711,0.8,5
10.15,0.166734836908646,0.618475426579756,-0.45174058967111,0.903481179342221,0.8,5
10.16,0.221132701438997,0.65072057198566,-0.429587870546663,0.903390835741542,0.8,5
10.17,0.315922921991774,0.681315650230683,-0.365392728238909,0.903300501174771,0.8,5
10.18,0.444736902413469,0.710183712894606,-0.265446810481137,0.903210175641006,0.8,5
10.19,0.597712496901831,0.737252189117617,-0.139539692215786,0.903119859139342,0.8,5
10.2,0.762453068027617,0.762453068027601,1.68173876090932e-14,0.903029551668877,0.8,5
10.21,0.925234856681014,0.785723069613056,0.139511787067958,0.902939253228707,0.8,5
